date,472DE6A0,472E112A,472E4156,472E37C6,472E8448,472CB426,47E3903C,210003,472DD33A,472CF72C
2019-12-19 07:00:00,0.05000000000000001,0.0,0.0,0.0,0.0,0.1416666666666667,0.008333333333333333,,0.0,0.0
2019-12-20 07:00:00,0.3333333333333333,0.0,0.0,0.3416666666666666,0.0,0.0,0.0,,0.0,0.0
2019-12-21 07:00:00,0.0,0.0,0.10833333333333332,0.19166666666666668,0.0,0.024999999999999998,0.0,,0.0,0.11666666666666665
2019-12-22 07:00:00,0.0,0.049999999999999996,0.0,0.0,0.04166666666666652,0.0,0.008333333333333333,,0.0,0.0
2019-12-23 07:00:00,0.03333333333333333,0.0,0.0,0.15833333333333338,0.0,0.008333333333333333,0.0,,0.0,0.0
2019-12-24 07:00:00,0.13333333333333333,0.0,0.0,0.0,0.19999999999999984,0.08333333333333333,0.05833333333333333,,0.0,0.0
2019-12-25 07:00:00,1.7666666666666668,0.0,0.0,0.02500000000000004,0.04166666666666652,0.0,0.375,,0.0,0.0
2019-12-26 07:00:00,0.016666666666666666,0.27499999999999997,0.0,0.0,0.0,0.0,0.4749999999999999,,0.0,0.0
2019-12-27 07:00:00,0.19999999999999996,1.5916666666666666,0.03333333333333333,0.10000000000000007,0.0,0.11666666666666668,0.0,,0.0,0.06666666666666667
2019-12-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,,0.0,0.0
2019-12-29 07:00:00,0.0,0.0,0.6666666666666666,0.008333333333333408,0.0,0.0,0.008333333333333333,,0.0,0.008333333333333333
2019-12-30 07:00:00,0.4000000000000001,0.0,0.0,0.09166666666666674,0.008333333333333186,0.0,0.0,,0.0,0.0
2019-12-31 07:00:00,0.03333333333333333,0.0,0.0,0.8750000000000001,0.0,0.0,0.0,,0.0,0.0
2020-01-01 07:00:00,0.6,0.6583333333333335,0.5636363636363636,0.0,0.06666666666666651,1.05,0.0,,0.0,0.10833333333333334
2020-01-02 07:00:00,0.6666666666666666,0.48333333333333345,1.1500000000000001,0.3083333333333334,0.725,0.3,1.1,,0.0,0.275
2020-01-03 07:00:00,0.3333333333333333,0.1250000000000001,0.275,0.43333333333333335,0.1916666666666665,0.4666666666666666,0.09166666666666667,,0.0,0.049999999999999996
2020-01-04 07:00:00,0.5666666666666668,0.05833333333333344,0.0,0.041666666666666664,0.19166666666666657,0.0,0.9,,0.0,0.008333333333333333
2020-01-05 07:00:00,0.5166666666666667,0.0,0.02500000000000004,0.14166666666666666,0.24166666666666659,0.0,0.08333333333333337,,0.0,0.4666666666666666
2020-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-08 07:00:00,0.0,0.025000000000000147,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-10 07:00:00,0.016666666666666666,0.0,0.0,0.0,0.0,0.05000000000000001,0.0,,0.0,0.0
2020-01-11 07:00:00,0.4166666666666667,0.0,0.32727272727272727,0.03333333333333333,0.04999999999999993,0.0,0.016666666666666687,,0.0,0.03333333333333333
2020-01-12 07:00:00,0.26666666666666666,0.5000000000000001,0.11666666666666671,0.19166666666666668,0.0,0.05833333333333333,0.0,,0.0,0.06666666666666667
2020-01-13 07:00:00,0.0,0.025000000000000116,,0.0,0.0,0.3333333333333333,0.0,,0.0,0.0
2020-01-14 07:00:00,0.39999999999999997,0.8000000000000002,,0.125,0.0833333333333333,0.6749999999999999,0.125,,0.0,0.0
2020-01-15 07:00:00,0.0833333333333333,0.5250000000000002,,0.0,0.3416666666666666,1.925,0.125,,0.0,0.041666666666666664
2020-01-16 07:00:00,0.6,0.1833333333333335,,0.4583333333333333,0.18333333333333326,0.18333333333333335,0.2166666666666667,,0.0,0.008333333333333333
