date,472DE6A0,472E112A,472E4156,472E37C6,472CB426,47E3903C,472DD33A,472CF72C
2019-12-19 19:00:00,9.333333333333334,13.183333333333332,11.366666666666667,11.983333333333333,11.358333333333334,8.591666666666667,13.258333333333333,13.333333333333334
2019-12-20 19:00:00,10.358333333333334,13.233333333333334,13.600000000000001,12.6,12.799999999999999,9.866666666666667,12.783333333333333,14.908333333333333
2019-12-21 19:00:00,10.266666666666667,14.708333333333334,13.674999999999999,12.233333333333334,13.950000000000001,9.183333333333334,13.799999999999999,14.091666666666667
2019-12-22 19:00:00,10.658333333333333,13.649999999999999,14.141666666666666,12.6,13.616666666666667,9.675,14.125,15.541666666666666
2019-12-23 19:00:00,11.0,14.808333333333332,14.950000000000001,13.100000000000001,13.683333333333335,9.583333333333334,14.741666666666667,15.4
2019-12-24 19:00:00,11.0,15.383333333333335,15.0,13.625,14.200000000000001,9.025,14.608333333333333,15.666666666666666
2019-12-25 19:00:00,7.7749999999999995,15.775,15.049999999999999,11.691666666666668,14.733333333333333,7.133333333333333,14.991666666666665,14.666666666666666
2019-12-26 19:00:00,9.758333333333333,13.491666666666667,11.525,11.608333333333334,11.166666666666666,6.208333333333333,11.966666666666667,12.141666666666666
2019-12-27 19:00:00,10.166666666666666,11.825000000000001,12.083333333333334,11.783333333333333,10.424999999999999,7.708333333333333,11.6,12.875
2019-12-28 19:00:00,10.758333333333333,13.033333333333331,13.291666666666666,12.499999999999998,12.924999999999999,9.35,13.25,13.691666666666668
2019-12-29 19:00:00,9.058333333333334,13.691666666666665,12.424999999999999,11.875,12.274999999999999,9.366666666666665,12.424999999999999,13.516666666666667
2019-12-30 19:00:00,10.225,14.325000000000001,13.725,12.691666666666665,13.333333333333334,8.616666666666667,13.941666666666668,14.274999999999999
2019-12-31 19:00:00,7.8500000000000005,12.533333333333333,12.775,11.15,11.208333333333334,7.074999999999999,12.266666666666667,13.816666666666665
2020-01-01 19:00:00,8.158333333333333,9.491666666666665,11.166666666666666,9.983333333333334,9.183333333333334,5.625,10.983333333333334,11.183333333333332
2020-01-02 19:00:00,7.616666666666666,10.416666666666666,10.549999999999999,7.916666666666667,9.816666666666666,5.341666666666666,10.425,10.700000000000001
2020-01-03 19:00:00,7.7250000000000005,11.033333333333333,12.149999999999999,9.4,9.924999999999999,7.083333333333332,11.566666666666668,12.958333333333334
2020-01-04 19:00:00,8.375,12.883333333333333,12.683333333333335,12.174999999999999,11.891666666666666,5.4750000000000005,12.741666666666667,12.908333333333333
2020-01-05 19:00:00,8.491666666666665,11.466666666666667,11.975000000000001,10.841666666666667,11.424999999999999,5.999999999999999,11.549999999999999,12.433333333333332
2020-01-06 19:00:00,9.625,13.733333333333334,13.983333333333334,12.091666666666667,14.250000000000002,6.958333333333333,13.541666666666666,14.066666666666665
2020-01-07 19:00:00,10.091666666666667,14.433333333333335,13.608333333333333,12.033333333333333,13.441666666666668,9.016666666666666,14.350000000000001,13.791666666666666
2020-01-08 19:00:00,10.908333333333333,14.549999999999999,15.591666666666667,14.591666666666669,14.783333333333333,9.35,14.833333333333334,15.991666666666667
2020-01-09 19:00:00,9.275,15.491666666666665,15.191666666666668,12.233333333333334,14.933333333333335,9.924999999999999,14.941666666666668,15.558333333333335
2020-01-10 19:00:00,8.766666666666666,14.616666666666667,12.366666666666667,12.525,12.625,7.2250000000000005,12.908333333333333,13.875
2020-01-11 19:00:00,6.891666666666667,9.983333333333334,10.608333333333333,11.008333333333333,10.174999999999999,6.008333333333333,10.358333333333333,12.066666666666665
2020-01-12 19:00:00,9.266666666666667,13.091666666666667,13.033333333333333,11.075000000000001,13.516666666666666,8.016666666666667,12.85,13.441666666666668
2020-01-13 19:00:00,8.733333333333333,11.291666666666666,12.381818181818181,10.283333333333333,10.65,6.474999999999999,11.191666666666668,12.199999999999998
