lon,lat,t2m,tipo,distancia,acum_distancia,topo
-69.89807891845703,-16.415695190429688,6.813857078552246,1,1.9293975830078125,383.8162575078973,4450.75244140625
-69.87980651855469,-16.43321990966797,4.999256610870361,1,2.784969699856402,386.6012272077537,4678.9521484375
-69.86153411865234,-16.45074462890625,5.004563331604004,1,2.784969699856402,389.3861969076101,4663.42138671875
-69.86153411865234,-16.46826171875,4.309168815612793,1,1.9268798828125,391.3130767904226,4753.806640625
-69.84325408935547,-16.48578643798828,6.051974296569824,1,2.785575450647467,394.09865224107006,4523.9931640625
-69.84325408935547,-16.503311157226562,6.826214790344238,1,1.9277191162109375,396.026371357281,4444.28271484375
-69.82498168945312,-16.520835876464844,8.207074165344238,1,2.784969699856402,398.8113410571374,4264.5390625
-69.82498168945312,-16.538345336914062,8.687800407409668,1,1.9260406494140625,400.73738170655145,4218.56982421875
-69.80670928955078,-16.555870056152344,9.623851776123047,1,2.784969699856402,403.52235140640784,4082.56396484375
-69.80670928955078,-16.573387145996094,9.588842391967773,1,1.9268798828125,405.44923128922034,4059.2001953125
-69.78843688964844,-16.590896606445312,9.486995697021484,1,2.7838081509523107,408.23303944017266,4134.1318359375
-69.78843688964844,-16.608413696289062,8.387628555297852,1,1.9268798828125,410.15991932298516,4269.736328125
-69.7701644897461,-16.62591552734375,9.24079418182373,1,2.78322757429962,412.9431468972848,4163.2744140625
-69.7701644897461,-16.6434326171875,9.008122444152832,1,1.9268798828125,414.8700267800973,4187.595703125
-69.75189208984375,-16.660934448242188,9.895805358886719,1,2.78322757429962,417.65325435439695,4049.1787109375
-69.75189208984375,-16.678443908691406,9.864882469177246,1,1.9260406494140625,419.579295003811,4080.47265625
-69.73361206054688,-16.695945739746094,9.384997367858887,1,2.7838337041700836,422.3631287079811,4128.62451171875
