lon,lat,pr,tipo,distancia,acum_distancia,topo
-69.64225006103516,-16.064796447753906,5.315871715545654,1,0.5716391906299396,191.4087657020585,3847.88037109375
-69.62397003173828,-16.082359313964844,5.36694860458374,1,2.7884809954020793,194.19724669746057,3845.10498046875
-69.62591666666665,-16.08825,3.0736263736263734,0,0.6824395878467819,194.87968628530734,3845.10498046875
-69.60569763183594,-16.082359313964844,5.323119640350342,1,2.316563310715082,197.19624959602243,3845.64892578125
-69.62397003173828,-16.082359313964844,5.36694860458374,1,2.0099639892578125,199.20621358528024,3845.10498046875
-69.62591666666665,-16.08825,3.0736263736263734,0,0.6824395878467819,199.888653173127,3845.10498046875
-69.5874252319336,-16.09991455078125,5.155605792999268,1,4.4242053232335605,204.31285849636058,3842.11767578125
-69.56915283203125,-16.09991455078125,5.061856269836426,1,2.0099639892578125,206.3228224856184,3838.9248046875
-69.5508804321289,-16.117469787597656,5.530279636383057,1,2.7872943777510217,209.1101168633694,3829.1044921875
-69.53260803222656,-16.117469787597656,5.870163440704346,1,2.0099639892578125,211.1200808526272,3825.659912109375
-69.51432800292969,-16.135025024414062,5.737165927886963,1,2.7878996234394875,213.9079804760667,3823.22265625
-69.49605560302734,-16.135025024414062,5.827943801879883,1,2.0099639892578125,215.91794446532452,3821.03125
-69.477783203125,-16.135025024414062,5.969440937042236,1,2.0099639892578125,217.92790845458234,3820.0
-69.45951080322266,-16.15258026123047,5.871314525604248,1,2.7872943777510217,220.71520283233335,3815.0
-69.44123840332031,-16.15258026123047,6.2538251876831055,1,2.0099639892578125,222.72516682159116,3815.0
-69.42295837402344,-16.170135498046875,5.913087844848633,1,2.7878996234394875,225.51306644503066,3815.0
-69.4046859741211,-16.170135498046875,6.329678535461426,1,2.0099639892578125,227.52303043428847,3815.0
-69.3681411743164,-16.18768310546875,6.027091026306152,1,4.459331241325638,231.9823616756141,3815.0
-69.34986877441406,-16.18768310546875,6.03052282333374,1,2.0099639892578125,233.9923256648719,3815.0
-69.38641357421875,-16.18768310546875,6.225683212280273,1,4.019927978515625,238.01225364338754,3841.86865234375
-69.33159637451172,-16.205223083496094,5.496328353881836,1,6.331048268362437,244.34330191174996,3815.0
-69.31331634521484,-16.205223083496094,5.239325046539307,1,2.01080322265625,246.3541051344062,3815.0
-69.2950439453125,-16.2227783203125,4.843888759613037,1,2.7872943777510217,249.14139951215722,3815.0
-69.27677154541016,-16.2227783203125,4.476470947265625,1,2.0099639892578125,251.15136350141503,3815.0
-69.25849914550781,-16.240318298339844,4.298295021057129,1,2.786131775675653,253.93749527709068,3815.0
-69.24022674560547,-16.240318298339844,4.292992115020752,1,2.0099639892578125,255.9474592663485,3815.0
-69.1854019165039,-16.25786590576172,4.750256061553955,1,6.332103362090523,262.279562628439,3821.0986328125
-69.20367431640625,-16.25786590576172,4.518233299255371,1,2.0099639892578125,264.2895266176968,3815.955078125
-69.22195434570312,-16.25786590576172,4.410645008087158,1,2.01080322265625,266.3003298403531,3815.241455078125
-69.16712951660156,-16.275405883789062,4.997613906860352,1,6.331847586139795,272.6321774264929,3922.00732421875
-69.14885711669922,-16.275405883789062,4.9450764656066895,1,2.0099639892578125,274.6421414157507,3903.57421875
-69.13058471679688,-16.292945861816406,5.562600612640381,1,2.786131775675653,277.42827319142634,4141.9921875
-69.1123046875,-16.292945861816406,4.927509307861328,1,2.01080322265625,279.4390764140826,3982.49169921875
-69.07472222222222,-16.307833333333335,3.287912087912089,0,4.44661105840465,283.88568747248723,3896.174072265625
-69.09403228759766,-16.31048583984375,4.638979911804199,1,2.1440532709463813,286.0297407434336,4010.69677734375
-69.07575988769531,-16.31048583984375,4.391037940979004,1,2.0099639892578125,288.0397047326914,3896.174072265625
-69.07472222222222,-16.307833333333335,3.287912087912089,0,0.3133077386600809,288.35301247135146,3896.174072265625
-69.07575988769531,-16.31048583984375,4.391037940979004,1,0.3133077386600809,288.6663202100115,3896.174072265625
-69.05748748779297,-16.31048583984375,4.869391918182373,1,2.0099639892578125,290.67628419926933,3865.217041015625
-69.03921508789062,-16.31048583984375,5.408557891845703,1,2.0099639892578125,292.68624818852714,3863.420654296875
-69.02094268798828,-16.31048583984375,5.409416675567627,1,2.0099639892578125,294.69621217778496,3815.035400390625
-69.0026626586914,-16.31048583984375,5.219907760620117,1,2.01080322265625,296.7070154004412,3815.0
-68.98439025878906,-16.31048583984375,4.962301254272461,1,2.0099639892578125,298.716979389699,3815.0
-68.96611785888672,-16.31048583984375,5.008816242218018,1,2.0099639892578125,300.72694337895683,3815.0
-68.94784545898438,-16.328025817871094,5.785548686981201,1,2.786131775675653,303.5130751546325,3815.0
-68.92957305908203,-16.328025817871094,5.811200141906738,1,2.0099639892578125,305.5230391438903,3815.0
-68.91130065917969,-16.328025817871094,5.677847862243652,1,2.0099639892578125,307.5330031331481,3815.0
-68.89302062988281,-16.328025817871094,5.42152738571167,1,2.01080322265625,309.54380635580435,3815.0
-68.87474822998047,-16.328025817871094,5.182414531707764,1,2.0099639892578125,311.55377034506216,3815.0
-68.85647583007812,-16.328025817871094,4.880377769470215,1,2.0099639892578125,313.56373433432,3819.53271484375
-68.85033333333332,-16.329916666666666,6.572527472527475,0,0.7069635511636857,314.2706978854837,3819.53271484375
